"Embedding dimension","LSTM dimension","Learning rate","Weight decay","Train ROC AUC","Train precision","Train recall","Train F1 score","Test ROC AUC","Test precision","Test recall","Test F1 score","Loss mean","Loss variance"
"5","10","0.0001","1e-08","0.5469","0.58838","0.35217","0.44062","0.58105","0.51282","0.45455","0.48193","0.693584","6.1990240000000035e-06"
"5","10","1e-05","1e-08","0.5322","0.0","0.0","0.0","0.65548","0.0","0.0","0.0","0.6933365","2.892027500000081e-07"
"7","3","0.01","0.001","0.5","0.5","1.0","0.66667","0.5","0.52577","1.0","0.68919","0.6938584999999999","4.821274999999902e-08"
"7","3","0.001","0.001","0.61199","0.46667","1.0","0.63636","0.66581","0.52577","1.0","0.68919","0.6934214999999999","7.362750000001789e-09"
"7","3","0.0001","0.001","0.53505","0.0","0.0","0.0","0.59804","0.0","0.0","0.0","0.6932039999999999","5.653999999998785e-09"
"7","3","1e-05","0.001","0.53068","0.0","0.0","0.0","0.54487","0.0","0.0","0.0","0.6939105000000001","1.4470474999999708e-07"
"7","3","0.01","0.0001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6938065","5.2372750000002007e-08"
"7","3","0.001","0.0001","0.5","0.51083","1.0","0.67623","0.5","0.53608","1.0","0.69799","0.693229","8.86899999999981e-09"
"7","3","0.0001","0.0001","0.55937","0.4525","1.0","0.62306","0.66815","0.50515","1.0","0.67123","0.6933135","1.204227500000001e-07"
"7","3","1e-05","0.0001","0.54741","0.54667","1.0","0.7069","0.5956","0.57732","1.0","0.73203","0.7033854999999999","8.22350474999995e-06"
"7","3","0.01","1e-05","0.50095","0.56167","1.0","0.71932","0.5","0.50515","1.0","0.67123","0.693868","5.671599999999833e-08"
"7","3","0.001","1e-05","0.54301","0.48684","0.65603","0.55891","0.60307","0.44898","0.55","0.49438","0.6934199999999999","1.324099999999956e-07"
"7","3","0.0001","1e-05","0.55865","0.0","0.0","0.0","0.62597","0.0","0.0","0.0","0.6933885","7.918274999999684e-08"
"7","3","1e-05","1e-05","0.53531","0.5625","1.0","0.72","0.52719","0.41237","1.0","0.58394","0.693514","1.3531399999999856e-07"
"7","3","0.01","1e-06","0.54361","0.0","0.0","0.0","0.56537","0.56701","1.0","0.72368","0.6938335","4.972275000000329e-08"
"7","3","0.001","1e-06","0.53159","0.53097","0.57325","0.5513","0.66582","0.57812","0.77083","0.66071","0.6932745","2.936547499999985e-07"
"7","3","0.0001","1e-06","0.54226","0.0","0.0","0.0","0.55102","0.0","0.0","0.0","0.6931575","1.238874999999998e-08"
"7","3","1e-05","1e-06","0.53119","0.0","0.0","0.0","0.63448","0.0","0.0","0.0","0.693231","3.2148999999996935e-08"
"7","3","0.01","1e-07","0.54767","0.6325","0.43621","0.51633","0.57633","0.51667","0.70455","0.59615","0.678722","0.00043346491599999964"
"7","3","0.001","1e-07","0.55139","0.46443","0.63024","0.53478","0.56491","0.66667","0.21053","0.32","0.6918779999999998","2.4576359999999794e-06"
"7","3","0.0001","1e-07","0.5485","0.28571","0.00358","0.00708","0.61515","0.66667","0.03636","0.06897","0.6933214999999998","7.685927500000078e-07"
"7","3","1e-05","1e-07","0.54478","0.55795","0.84735","0.67285","0.53904","0.41111","0.925","0.56923","0.6935300000000001","7.237699999999993e-07"
"7","3","0.01","1e-08","0.56087","0.0","0.0","0.0","0.64386","0.0","0.0","0.0","0.6892405","4.433055474999994e-05"
"7","3","0.001","1e-08","0.54034","0.77419","0.33046","0.46321","0.59099","0.52381","0.28947","0.37288","0.6489035","0.0034664692927500003"
"7","3","0.0001","1e-08","0.54234","0.50295","0.74216","0.59958","0.60614","0.61905","0.56522","0.59091","0.693487","7.374210000000101e-07"
"7","3","1e-05","1e-08","0.53019","0.0","0.0","0.0","0.58248","0.0","0.0","0.0","0.6934325","4.0828750000001225e-08"
"7","5","0.01","0.001","0.5","0.53417","1.0","0.69636","0.5","0.52577","1.0","0.68919","0.6938575","2.6548750000001715e-08"
"7","5","0.001","0.001","0.5","0.47833","1.0","0.64713","0.5","0.48454","1.0","0.65278","0.6932240000000001","7.573999999999584e-09"
"7","5","0.0001","0.001","0.52791","0.0","0.0","0.0","0.56611","0.0","0.0","0.0","0.6931835","4.662749999998454e-09"
"7","5","1e-05","0.001","0.55177","0.44654","0.11452","0.18228","0.62628","0.69697","0.47917","0.5679","0.6932395","2.0346747499999977e-06"
"7","5","0.01","0.0001","0.5009","0.46083","1.0","0.63092","0.5","0.40206","1.0","0.57353","0.6938055000000001","3.3764750000003856e-08"
"7","5","0.001","0.0001","0.53582","0.52782","0.99051","0.68867","0.56633","0.0","0.0","0.0","0.6935485","2.1702749999996406e-08"
"7","5","0.0001","0.0001","0.54325","0.48252","0.13244","0.20783","0.59591","0.52941","0.3913","0.45","0.693249","2.1549000000001734e-08"
"7","5","1e-05","0.0001","0.53828","0.0","0.0","0.0","0.61012","0.0","0.0","0.0","0.6946235","8.306427500000104e-07"
"7","5","0.01","1e-05","0.53992","0.0","0.0","0.0","0.58056","0.0","0.0","0.0","0.6938995000000001","3.9104750000001705e-08"
"7","5","0.001","1e-05","0.64044","0.69545","0.46861","0.55993","0.65375","0.67568","0.46296","0.54945","0.6556944999999998","0.001918728354750001"
"7","5","0.0001","1e-05","0.54654","0.46806","0.74907","0.57613","0.58576","0.5","0.86364","0.63333","0.6932025","2.7003487499999753e-06"
"7","5","1e-05","1e-05","0.54481","0.4675","1.0","0.63714","0.57033","0.52577","1.0","0.68919","0.6960705","1.348764749999982e-06"
"7","5","0.01","1e-06","0.58059","0.59021","0.97601","0.73559","0.6318","0.66667","0.0339","0.06452","0.6350475","8.172170875e-05"
"7","5","0.001","1e-06","0.57144","0.52806","0.7376","0.61549","0.559","0.43836","0.74419","0.55172","0.692282","6.400145599999991e-05"
"7","5","0.0001","1e-06","0.53164","0.56262","0.4458","0.49744","0.55082","0.56","0.25926","0.35443","0.6930389999999998","3.299790000000125e-07"
"7","5","1e-05","1e-06","0.52765","0.6148","0.33426","0.43306","0.54878","0.6","0.32143","0.4186","0.693449","1.0706689999999915e-06"
"7","5","0.01","1e-07","0.73214","0.66387","0.66164","0.66275","0.55043","0.47059","0.71111","0.56637","0.5887899999999999","0.0005137263200000002"
"7","5","0.001","1e-07","0.62968","0.65323","0.82293","0.72832","0.64328","0.55932","0.6875","0.61682","0.627853","0.0024883568109999995"
"7","5","0.0001","1e-07","0.55429","0.56029","0.62052","0.58887","0.6025","0.60417","0.53704","0.56863","0.6927559999999999","1.4564339999999935e-06"
"7","5","1e-05","1e-07","0.53782","0.0","0.0","0.0","0.61807","0.0","0.0","0.0","0.6971964999999999","1.8718927500000402e-06"
"7","5","0.01","1e-08","0.54872","0.53083","1.0","0.69352","0.62894","0.47423","1.0","0.64336","0.6886439999999999","5.8558543999999816e-05"
"7","5","0.001","1e-08","0.79918","0.74043","0.72594","0.73311","0.63336","0.56","0.63636","0.59574","0.5698044999999999","0.00017422742474999963"
"7","5","0.0001","1e-08","0.54166","0.0","0.0","0.0","0.59567","0.0","0.0","0.0","0.6931565","1.8127499999994092e-09"
"7","5","1e-05","1e-08","0.53287","0.0","0.0","0.0","0.55812","0.0","0.0","0.0","0.7059024999999999","8.070288749999958e-06"
"7","7","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6938745","4.620475000000024e-08"
"7","7","0.001","0.001","0.60613","0.43583","1.0","0.60708","0.64829","0.53608","1.0","0.69799","0.693258","8.606000000001493e-09"
"7","7","0.0001","0.001","0.54631","0.51456","0.08983","0.15296","0.64895","0.71429","0.53571","0.61224","0.693176","3.2540000000005577e-09"
"7","7","1e-05","0.001","0.54646","0.43647","0.87209","0.58177","0.59447","0.49474","1.0","0.66197","0.6931070000000001","2.910000000001269e-10"
"7","7","0.01","0.0001","0.53006","0.53333","1.0","0.69565","0.6683","0.51546","1.0","0.68027","0.6939494999999999","8.156474999999581e-08"
"7","7","0.001","0.0001","0.82504","0.66352","0.77716","0.71586","0.64228","0.5","0.65789","0.56818","0.5144605","8.962394474999986e-05"
"7","7","0.0001","0.0001","0.55095","0.53544","0.59464","0.56349","0.56037","0.50769","0.67347","0.57895","0.6925100000000001","1.9254300000000083e-06"
"7","7","1e-05","0.0001","0.54678","0.44","1.0","0.61111","0.5834","0.51546","1.0","0.68027","0.6937430000000001","2.4862100000002275e-07"
"7","7","0.01","1e-05","0.50128","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6938105","5.444474999999841e-08"
"7","7","0.001","1e-05","0.71747","0.6555","0.73313","0.69214","0.62736","0.49123","0.63636","0.55446","0.523255","0.017529136775000002"
"7","7","0.0001","1e-05","0.66059","0.55363","0.67368","0.60779","0.61472","0.64","0.58182","0.60952","0.667612","5.126285599999994e-05"
"7","7","1e-05","1e-05","0.53832","0.44","1.0","0.61111","0.55513","0.53608","1.0","0.69799","0.6953590000000001","4.155889999999923e-07"
"7","7","0.01","1e-06","0.55294","0.0","0.0","0.0","0.57246","0.4878","0.86957","0.625","0.6806654999999999","0.0004808566747500001"
"7","7","0.001","1e-06","0.64168","0.51939","0.99637","0.68284","0.64621","0.59259","0.94118","0.72727","0.5390415","0.0005258436127500005"
"7","7","0.0001","1e-06","0.54859","0.5766","0.4195","0.48566","0.5527","0.53846","0.5122","0.525","0.6923705","1.1966247500000098e-06"
"7","7","1e-05","1e-06","0.54875","0.49667","1.0","0.6637","0.62202","0.50515","1.0","0.67123","0.6932989999999999","1.6918999999995928e-08"
"7","7","0.01","1e-07","0.88651","0.75962","0.82121","0.78921","0.69076","0.73684","0.48276","0.58333","0.43750150000000004","0.00030001709275000003"
"7","7","0.001","1e-07","0.56617","0.75","0.00468","0.0093","0.71739","0.59615","0.67391","0.63265","0.6920945","1.2355714750000025e-05"
"7","7","0.0001","1e-07","0.51814","0.55556","0.84772","0.67122","0.56111","0.51429","0.8","0.62609","0.6842020000000001","6.253188600000019e-05"
"7","7","1e-05","1e-07","0.54784","0.53667","1.0","0.69848","0.53859","0.45361","1.0","0.62411","0.6933735000000001","4.998274999999977e-08"
"7","7","0.01","1e-08","0.93922","0.81715","0.87826","0.84661","0.66357","0.48077","0.64103","0.54945","0.42196550000000005","0.00222773197475"
"7","7","0.001","1e-08","0.77725","0.59404","0.92777","0.72431","0.6817","0.47222","0.87179","0.61261","0.5999694999999999","0.009270202594750001"
"7","7","0.0001","1e-08","0.54235","0.57841","0.43227","0.49477","0.59298","0.63265","0.54386","0.58491","0.6930415000000001","2.1100275000000338e-07"
"7","7","1e-05","1e-08","0.53376","0.40909","0.64574","0.50087","0.57879","0.53659","0.52381","0.53012","0.692928","2.3456000000002222e-08"
"7","10","0.01","0.001","0.5","0.49083","1.0","0.65847","0.5","0.53608","1.0","0.69799","0.6938854999999999","5.184475000000753e-08"
"7","10","0.001","0.001","0.5409","0.0","0.0","0.0","0.60395","0.0","0.0","0.0","0.693284","9.053999999999124e-09"
"7","10","0.0001","0.001","0.5491","0.49958","1.0","0.6663","0.6072","0.54639","1.0","0.70667","0.6931745","1.5147499999997632e-09"
"7","10","1e-05","0.001","0.53163","0.44917","1.0","0.6199","0.62319","0.52577","1.0","0.68919","0.6958835000000001","2.0093427500000024e-06"
"7","10","0.01","0.0001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6939439999999999","8.305400000000263e-08"
"7","10","0.001","0.0001","0.86953","0.71808","0.80185","0.75766","0.69957","0.7619","0.58182","0.65979","0.47835599999999995","0.0001711045439999998"
"7","10","0.0001","0.0001","0.52847","0.46061","0.55373","0.50289","0.53625","0.40541","0.38462","0.39474","0.6931475","2.8687500000001452e-09"
"7","10","1e-05","0.0001","0.55323","0.5275","1.0","0.69067","0.63768","0.47423","1.0","0.64336","0.6931780000000001","4.0438599999999214e-07"
"7","10","0.01","1e-05","0.56884","0.0","0.0","0.0","0.61193","0.71875","0.41071","0.52273","0.693948","7.472599999999613e-08"
"7","10","0.001","1e-05","0.9467","0.87542","0.89347","0.88435","0.69386","0.4902","0.625","0.54945","0.31074199999999996","0.001158960376"
"7","10","0.0001","1e-05","0.53905","0.55324","0.72436","0.62734","0.64237","0.4881","0.93182","0.64062","0.692639","7.864189999999872e-07"
"7","10","1e-05","1e-05","0.55344","0.57181","0.94404","0.71222","0.57825","0.40206","1.0","0.57353","0.693044","3.0473999999999866e-08"
"7","10","0.01","1e-06","0.87061","0.70926","0.78484","0.74514","0.73799","0.7234","0.64151","0.68","0.5162885","0.00082706009275"
"7","10","0.001","1e-06","0.89833","0.74908","0.85654","0.79921","0.618","0.52542","0.72093","0.60784","0.364008","0.00018749599599999993"
"7","10","0.0001","1e-06","0.5305","0.57188","0.54656","0.55894","0.60952","0.47222","0.80952","0.59649","0.6930609999999999","5.562790000000097e-07"
"7","10","1e-05","1e-06","0.56351","0.35919","0.99301","0.52755","0.55214","0.45833","0.97778","0.62411","0.6928165","3.892274999999607e-08"
"7","10","0.01","1e-07","0.96082","0.90369","0.89223","0.89793","0.68632","0.64815","0.67308","0.66038","0.306763","0.0023991923309999988"
"7","10","0.001","1e-07","0.54743","0.58652","0.58207","0.58429","0.55395","0.45238","0.475","0.46341","0.6931415000000001","4.5006275000000934e-07"
"7","10","0.0001","1e-07","0.67886","0.64026","0.64238","0.64132","0.72169","0.76471","0.69643","0.72897","0.658927","2.300360100000011e-05"
"7","10","1e-05","1e-07","0.54452","0.46667","1.0","0.63636","0.60213","0.51685","0.92","0.66187","0.6932164999999999","1.9702749999997976e-08"
"7","10","0.01","1e-08","0.80408","0.66828","0.77138","0.71613","0.63092","0.71875","0.42593","0.53488","0.528364","0.00024498514399999967"
"7","10","0.001","1e-08","0.92534","0.82375","0.87402","0.84814","0.61707","0.52174","0.54545","0.53333","0.3598735","0.00012986697275000006"
"7","10","0.0001","1e-08","0.66985","0.68952","0.52535","0.59634","0.59633","0.54839","0.36957","0.44156","0.6734699999999999","0.00010562640999999996"
"7","10","1e-05","1e-08","0.5392","0.0","0.0","0.0","0.6359","0.0","0.0","0.0","0.6933024999999999","8.651587499999955e-07"
"10","3","0.01","0.001","0.5","0.5775","1.0","0.73217","0.5","0.60825","1.0","0.75641","0.693886","4.1603999999993865e-08"
"10","3","0.001","0.001","0.5","0.48167","1.0","0.65017","0.5","0.4433","1.0","0.61429","0.6932174999999999","1.1338749999998936e-08"
"10","3","0.0001","0.001","0.52418","0.65","1.0","0.78788","0.53879","0.47423","1.0","0.64336","0.693349","1.754090000000003e-07"
"10","3","1e-05","0.001","0.52645","0.4825","1.0","0.65093","0.5746","0.47423","1.0","0.64336","0.693254","1.272039999999934e-07"
"10","3","0.01","0.0001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6938714999999999","5.004275000000153e-08"
"10","3","0.001","0.0001","0.5","0.515","1.0","0.67987","0.5","0.52577","1.0","0.68919","0.6931959999999999","1.6993999999998372e-08"
"10","3","0.0001","0.0001","0.53361","0.59403","0.67751","0.63303","0.62479","0.53846","0.79545","0.6422","0.6894525","1.5365368750000024e-05"
"10","3","1e-05","0.0001","0.52901","0.0","0.0","0.0","0.59863","0.0","0.0","0.0","0.706577","1.0375621000000004e-05"
"10","3","0.01","1e-05","0.5338","0.0","0.0","0.0","0.61929","0.0","0.0","0.0","0.6939264999999999","4.634274999999972e-08"
"10","3","0.001","1e-05","0.51547","0.46167","1.0","0.6317","0.56111","0.45361","1.0","0.62411","0.6932180000000001","7.985999999999564e-09"
"10","3","0.0001","1e-05","0.54695","0.0","0.0","0.0","0.63915","0.0","0.0","0.0","0.6931595","2.764749999998594e-09"
"10","3","1e-05","1e-05","0.5549","0.0","0.0","0.0","0.64456","0.0","0.0","0.0","0.7027750000000001","8.349654999999955e-06"
"10","3","0.01","1e-06","0.54075","0.51417","1.0","0.67914","0.61224","0.0","0.0","0.0","0.6940365000000001","2.4160827499999635e-06"
"10","3","0.001","1e-06","0.56086","0.535","1.0","0.69707","0.59057","0.58763","1.0","0.74026","0.693216","8.054000000001167e-09"
"10","3","0.0001","1e-06","0.52729","0.4477","0.58684","0.50791","0.6383","0.53226","0.66","0.58929","0.6883194999999999","3.5488304750000066e-05"
"10","3","1e-05","1e-06","0.53143","0.43167","1.0","0.60303","0.57343","0.4433","1.0","0.61429","0.7058375000000001","7.872138749999971e-06"
"10","3","0.01","1e-07","0.53648","0.0","0.0","0.0","0.61658","0.0","0.0","0.0","0.6940350000000001","2.3654499999999487e-07"
"10","3","0.001","1e-07","0.55673","0.53704","0.04531","0.08357","0.59188","1.0","0.04444","0.08511","0.6909845","8.656584750000042e-06"
"10","3","0.0001","1e-07","0.54584","0.50833","1.0","0.67403","0.62661","0.5567","1.0","0.71523","0.6932005","6.243475000000251e-08"
"10","3","1e-05","1e-07","0.53295","0.0","0.0","0.0","0.61872","0.0","0.0","0.0","0.7007795000000001","2.8561147500000466e-06"
"10","3","0.01","1e-08","0.52401","0.57143","0.28662","0.38176","0.66004","0.525","0.53846","0.53165","0.6846175000000001","0.00019483499875000014"
"10","3","0.001","1e-08","0.587","0.66114","0.48645","0.5605","0.56446","0.48","0.58537","0.52747","0.6930104999999999","3.901574750000009e-06"
"10","3","0.0001","1e-08","0.55244","0.49083","1.0","0.65847","0.59825","0.52577","1.0","0.68919","0.6932495000000001","1.23054750000011e-07"
"10","3","1e-05","1e-08","0.55286","1.0","0.00169","0.00338","0.58673","1.0","0.04082","0.07843","0.6934470000000001","4.851209999999777e-07"
"10","5","0.01","0.001","0.5","0.5175","1.0","0.68204","0.5","0.45361","1.0","0.62411","0.69388","4.176000000000426e-08"
"10","5","0.001","0.001","0.57576","0.48833","1.0","0.65622","0.61781","0.42268","1.0","0.5942","0.693174","2.493399999999967e-08"
"10","5","0.0001","0.001","0.55402","0.5","0.00178","0.00355","0.59561","1.0","0.02326","0.04545","0.6931505","3.1114749999999944e-08"
"10","5","1e-05","0.001","0.52551","0.43583","1.0","0.60708","0.63926","0.40206","1.0","0.57353","0.7085060000000001","1.0476264e-05"
"10","5","0.01","0.0001","0.62208","0.0","0.0","0.0","0.60034","0.0","0.0","0.0","0.6938825000000001","7.52587500000043e-08"
"10","5","0.001","0.0001","0.7681","0.71908","0.76961","0.74349","0.66752","0.63636","0.57143","0.60215","0.5798825000000001","0.0003928698687500001"
"10","5","0.0001","0.0001","0.54334","0.0","0.0","0.0","0.62369","0.0","0.0","0.0","0.6931689999999999","4.854899999999884e-08"
"10","5","1e-05","0.0001","0.54813","0.54945","0.17986","0.271","0.63937","0.5","0.02273","0.04348","0.6931095","5.2094749999991236e-08"
"10","5","0.01","1e-05","0.53826","0.0","0.0","0.0","0.66831","0.0","0.0","0.0","0.6938305","3.822474999999585e-08"
"10","5","0.001","1e-05","0.54398","0.0","0.0","0.0","0.57623","0.0","0.0","0.0","0.693222","6.396000000001669e-09"
"10","5","0.0001","1e-05","0.53195","0.48924","0.59511","0.53701","0.52728","0.5","0.5","0.5","0.6930270000000001","4.3296100000001007e-07"
"10","5","1e-05","1e-05","0.54258","0.5175","1.0","0.68204","0.63162","0.46392","1.0","0.6338","0.69384","1.7054999999999984e-07"
"10","5","0.01","1e-06","0.76817","0.71121","0.77708","0.74269","0.57949","0.5","0.62222","0.55446","0.5841765","0.0002803199527499998"
"10","5","0.001","1e-06","0.54394","0.44","1.0","0.61111","0.66902","0.53608","1.0","0.69799","0.6932365","1.912275000000007e-08"
"10","5","0.0001","1e-06","0.54585","0.0","0.0","0.0","0.65714","0.5977","0.94545","0.73239","0.6931435","4.327500000000801e-10"
"10","5","1e-05","1e-06","0.52499","0.60911","0.44645","0.51525","0.53532","0.4","0.12","0.18462","0.6929784999999999","8.17274999999842e-09"
"10","5","0.01","1e-07","0.54579","0.51167","1.0","0.67696","0.63336","0.54639","1.0","0.70667","0.6899325","7.134520874999986e-05"
"10","5","0.001","1e-07","0.58975","0.63309","0.18295","0.28387","0.58504","0.7","0.15217","0.25","0.6826725","0.0003035582087499999"
"10","5","0.0001","1e-07","0.54429","0.5867","0.39144","0.46958","0.56009","0.62963","0.29825","0.40476","0.693113","5.551000000001111e-09"
"10","5","1e-05","1e-07","0.54845","0.0","0.0","0.0","0.63174","0.0","0.0","0.0","0.715488","2.09138660000001e-05"
"10","5","0.01","1e-08","0.56861","0.55776","0.97476","0.70953","0.60064","0.53846","0.98","0.69504","0.660459","4.912634899999987e-05"
"10","5","0.001","1e-08","0.54712","0.63745","0.81944","0.71708","0.55925","0.54412","0.72549","0.62185","0.652922","0.004973093216"
"10","5","0.0001","1e-08","0.54818","0.54391","0.56752","0.55547","0.67221","0.71429","0.58824","0.64516","0.6932245","6.905424750000017e-06"
"10","5","1e-05","1e-08","0.53719","0.38417","1.0","0.55509","0.55768","0.54639","1.0","0.70667","0.702517","4.511151000000033e-06"
"10","7","0.01","0.001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.6938794999999999","3.8694750000000896e-08"
"10","7","0.001","0.001","0.50151","0.47583","1.0","0.64483","0.5","0.42268","1.0","0.5942","0.69326","4.360000000000171e-09"
"10","7","0.0001","0.001","0.53543","0.0","0.0","0.0","0.6137","0.0","0.0","0.0","0.693182","1.6346000000002455e-08"
"10","7","1e-05","0.001","0.53999","0.0","0.0","0.0","0.56335","0.0","0.0","0.0","0.6936445","3.394547499999953e-07"
"10","7","0.01","0.0001","0.5","0.57917","1.0","0.73351","0.5","0.52577","1.0","0.68919","0.6938925000000001","3.901874999999557e-08"
"10","7","0.001","0.0001","0.5","0.0","0.0","0.0","0.5","0.0","0.0","0.0","0.693192","3.8345999999999297e-08"
"10","7","0.0001","0.0001","0.68755","0.67812","0.59429","0.63345","0.6509","0.48077","0.67568","0.5618","0.655505","1.035753500000001e-05"
"10","7","1e-05","0.0001","0.53108","0.0","0.0","0.0","0.56218","0.0","0.0","0.0","0.693262","2.6495999999999197e-08"
"10","7","0.01","1e-05","0.50095","0.56167","1.0","0.71932","0.5","0.50515","1.0","0.67123","0.693891","5.6419000000002876e-08"
"10","7","0.001","1e-05","0.53717","0.5878","0.46288","0.51792","0.60145","0.60345","0.68627","0.6422","0.69389","4.003000000000074e-07"
"10","7","0.0001","1e-05","0.53976","0.45083","1.0","0.62148","0.60794","0.39175","1.0","0.56296","0.6931350000000001","1.0544999999998608e-08"
"10","7","1e-05","1e-05","0.57657","0.66667","0.02853","0.05471","0.66943","0.5","0.05357","0.09677","0.6929135","2.892750000000615e-09"
"10","7","0.01","1e-06","0.53203","0.4875","1.0","0.65546","0.66155","0.52577","1.0","0.68919","0.693817","7.17210000000062e-08"
"10","7","0.001","1e-06","0.89803","0.86656","0.84923","0.85781","0.60045","0.47059","0.64865","0.54545","0.4166455000000001","0.00014386683474999984"
"10","7","0.0001","1e-06","0.522","0.0","0.0","0.0","0.62788","0.0","0.0","0.0","0.6879549999999999","5.183099499999999e-05"
"10","7","1e-05","1e-06","0.55388","0.66667","0.00917","0.0181","0.62208","0.0","0.0","0.0","0.6935215000000001","8.88832749999987e-07"
"10","7","0.01","1e-07","0.57167","0.60417","0.56353","0.58314","0.64892","0.55556","0.90909","0.68966","0.6940389999999999","5.225889999999838e-07"
"10","7","0.001","1e-07","0.91608","0.88205","0.89583","0.88889","0.66111","0.58491","0.68889","0.63265","0.34955149999999996","0.00016236126274999995"
"10","7","0.0001","1e-07","0.59679","0.59375","0.71861","0.65024","0.55965","0.41791","0.7","0.52336","0.6895275","1.2904078750000133e-05"
